city_id,city_cn,number,background,incentive1,incentive2,area,pop,pred_number1,pred_number2,number_iv,env_lon,env_lat,centroid_lon,centroid_lat,cen_lat,cen_lon,disttocoast,GDP,year,month,pm25,pm_indirect,pm_direct,pre,tem_mean,age,age_year,light,pred,tem_meand,quarter,time,any_air,post1,pm
1405.0,晋城,5.0,1.0,0.0,20.0,51.0,42.0,4.0,2.0,4.0,112.84126124783164,35.49035163926217,112.74298060861244,35.61168198755979,35.490701,112.851831,539183.56,50243.0,2014.0,11.0,0.15760732,0.15359478,0.16194226,11.700000241398811,6.366667,50.0,46.0,0.6159372275258478,0.0,6.0,4.0,20.0,2.0,0.0,0.16338582
1405.0,晋城,5.0,1.0,0.0,20.0,51.0,42.0,4.0,2.0,4.0,112.84126124783164,35.49035163926217,112.74298060861244,35.61168198755979,35.490701,112.851831,539183.56,50243.0,2014.0,12.0,0.11928296,0.15528022,0.098884515,0.0,-0.3903226,50.0,46.0,0.8728173775821384,0.0,0.0,4.0,20.0,2.0,0.0,0.07480315
1405.0,晋城,5.0,1.0,0.0,20.0,51.0,42.0,4.0,2.0,4.0,112.84126124783164,35.49035163926217,112.74298060861244,35.61168198755979,35.490701,112.851831,539183.56,50243.0,2015.0,1.0,0.096076414,0.10145055,0.106824145,7.9000000059604645,0.1516129,50.0,47.0,0.6843372135697553,0.0,0.0,1.0,21.0,5.0,1.0,0.13464567
1405.0,晋城,5.0,1.0,0.0,20.0,51.0,42.0,4.0,2.0,4.0,112.84126124783164,35.49035163926217,112.74298060861244,35.61168198755979,35.490701,112.851831,539183.56,50243.0,2015.0,2.0,0.15798292,0.12673691,0.17568898,5.600000083446503,2.3964286,50.0,47.0,0.8756081070904788,0.0,2.0,1.0,21.0,5.0,1.0,0.13346456
1405.0,晋城,5.0,1.0,0.0,20.0,51.0,42.0,4.0,2.0,4.0,112.84126124783164,35.49035163926217,112.74298060861244,35.61168198755979,35.490701,112.851831,539183.56,50243.0,2015.0,3.0,0.25008467,0.23931073,0.25485563,12.299999929964542,8.158065,50.0,47.0,0.6877305883493404,0.0,8.0,1.0,21.0,5.0,1.0,0.27716535
1405.0,晋城,5.0,1.0,0.0,20.0,51.0,42.0,4.0,2.0,4.0,112.84126124783164,35.49035163926217,112.74298060861244,35.61168198755979,35.490701,112.851831,539183.56,50243.0,2015.0,4.0,0.30549505,0.25474757,0.33425197,72.69999861717224,13.623333,50.0,47.0,0.7346710435299362,3.0,13.0,2.0,22.0,11.0,1.0,0.4177165
1405.0,晋城,5.0,1.0,0.0,20.0,51.0,42.0,4.0,2.0,4.0,112.84126124783164,35.49035163926217,112.74298060861244,35.61168198755979,35.490701,112.851831,539183.56,50243.0,2015.0,5.0,0.37634027,0.31652385,0.4102362,49.80000055581331,19.032257,50.0,47.0,0.9650627413320638,2.0,19.0,2.0,22.0,11.0,1.0,0.4909449
1405.0,晋城,5.0,1.0,0.0,20.0,51.0,42.0,4.0,2.0,4.0,112.84126124783164,35.49035163926217,112.74298060861244,35.61168198755979,35.490701,112.851831,539183.56,50243.0,2015.0,6.0,0.37684286,0.36237842,0.38503936,80.39999856054783,22.74,50.0,47.0,,4.0,22.0,2.0,22.0,11.0,1.0,0.530315
1405.0,晋城,5.0,1.0,0.0,20.0,51.0,42.0,4.0,2.0,4.0,112.84126124783164,35.49035163926217,112.74298060861244,35.61168198755979,35.490701,112.851831,539183.56,50243.0,2015.0,7.0,0.39397302,0.3462251,0.4210302,27.199999667704105,24.42258,50.0,47.0,0.6615831247242234,1.0,24.0,3.0,23.0,10.0,1.0,0.357874
1405.0,晋城,5.0,1.0,0.0,20.0,51.0,42.0,4.0,2.0,4.0,112.84126124783164,35.49035163926217,112.74298060861244,35.61168198755979,35.490701,112.851831,539183.56,50243.0,2015.0,8.0,0.42303988,0.35155165,0.46354985,78.20000161230564,23.203226,50.0,47.0,0.5739705950257873,3.0,23.0,3.0,23.0,10.0,1.0,0.53346455
1405.0,晋城,5.0,1.0,0.0,20.0,51.0,42.0,4.0,2.0,4.0,112.84126124783164,35.49035163926217,112.74298060861244,35.61168198755979,35.490701,112.851831,539183.56,50243.0,2015.0,9.0,0.34802732,0.2744326,0.38973096,30.100000262260437,19.34,50.0,47.0,0.6503932930570532,1.0,19.0,3.0,23.0,10.0,1.0,0.3586614
1405.0,晋城,5.0,1.0,0.0,20.0,51.0,42.0,4.0,2.0,4.0,112.84126124783164,35.49035163926217,112.74298060861244,35.61168198755979,35.490701,112.851831,539183.56,50243.0,2015.0,10.0,0.21251465,0.2091246,0.2144357,71.19999814033508,13.283871,50.0,47.0,0.6690284594469044,3.0,13.0,4.0,24.0,5.0,1.0,0.2531496
1405.0,晋城,5.0,1.0,0.0,20.0,51.0,42.0,4.0,2.0,4.0,112.84126124783164,35.49035163926217,112.74298060861244,35.61168198755979,35.490701,112.851831,539183.56,50243.0,2015.0,11.0,0.11828718,0.10936825,0.13333632,58.19999960064888,5.4366665,50.0,47.0,0.6704805924941915,2.0,5.0,4.0,24.0,5.0,1.0,0.16889764
1405.0,晋城,5.0,1.0,0.0,20.0,51.0,42.0,4.0,2.0,4.0,112.84126124783164,35.49035163926217,112.74298060861244,35.61168198755979,35.490701,112.851831,539183.56,50243.0,2015.0,12.0,0.08951892,0.12503207,0.10418456,0.0,0.683871,50.0,47.0,0.8483015908220106,0.0,0.0,4.0,24.0,5.0,1.0,0.08622047
